sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-960.973009782809,62.0440646895464,21.2286502802745,0.624618097068237,-0.101058567940978,1.34959767712233,-961.113297053722,61.9395500085022,21.0327108232998,0.621465176246114,-0.100345138049827,1.33544215194346,-500,0,0,0,0,0,0,0,860.080076482833,-113.844586212022,-175.609636840945,0,0,0
1,-959.917553066447,61.8860789660912,22.4892012565377,1.48619497657505,-0.21491287896895,1.17101701405002,-959.854362879365,61.7957666768123,22.5086443481335,1.49396848859266,-0.219341393000992,1.1802604728485,-500,0,0,0,0,0,0,0,770.311876899465,-101.657394053525,-163.043335981117,0,0,0
2,-958.045690432708,61.620333061559,23.5761011300948,2.25743605971601,-0.316578930094313,1.0023464680726,-958.08374793513,61.5766208849726,23.7142418614241,2.2537414849128,-0.306429061961455,0.999475468852899,-500,0,0,0,0,0,0,0,690.79334737898,-92.5103355737997,-147.376030608138,0,0,0
3,-955.442601653761,61.2574950873003,24.5009961084396,2.94865530195738,-0.409097018431874,0.847052396336127,-955.52141216584,61.1536044920834,24.5548211659528,2.96822207045051,-0.407903566380323,0.839432918312738,-500,0,0,0,0,0,0,0,614.22061728663,-81.5168523461345,-133.052934163179,0,0,0
4,-952.186805556819,60.8076362052352,25.2767641504028,3.56285811608591,-0.490620745734523,0.704136069750784,-952.182052950885,60.7543900462722,25.234212742731,3.58041208658456,-0.482157800803304,0.709400853114177,-500,0,0,0,0,0,0,0,546.322897243315,-73.2930000122141,-121.40851079688,0,0,0
5,-948.350958233646,60.280365916042,25.9145922198745,4.10876377888796,-0.56391983268156,0.571211017212805,-948.543178234813,60.313372196407,26.0495821569923,4.10185186442966,-0.571190476075285,0.571175560993397,-500,0,0,0,0,0,0,0,486.90117002666,-63.5076967852855,-109.216720413324,0,0,0
6,-943.999092041897,59.6846895271689,26.4248699410282,4.59490228501785,-0.627432945070409,0.449069113025164,-944.015878128512,59.6231403282697,26.5264635568044,4.59926487868113,-0.6271980168896,0.467460674856921,-500,0,0,0,0,0,0,0,428.105268388911,-56.5264789675794,-99.798994599301,0,0,0
7,-939.190645914855,59.0289909790391,26.8171257098589,5.02192862391826,-0.683964151160904,0.335200494926039,-939.033232767742,58.9762785527055,26.8261203730492,5.02002187897622,-0.697695461128491,0.319497165355228,-500,0,0,0,0,0,0,0,376.064277637862,-48.183010992562,-85.6019572816213,0,0,0
8,-933.981312118914,58.3209332366395,27.1021246655775,5.39668537865801,-0.732151333552788,0.234585002427756,-933.973857519317,58.2976426741189,27.1044796828255,5.3890428694159,-0.733880550828213,0.250664573265578,-500,0,0,0,0,0,0,0,329.043428097044,-43.2072302654165,-79.2754166922089,0,0,0
9,-928.420859297381,57.5671764830347,27.2892768541782,5.72417005009109,-0.775362173582958,0.139533656712981,-928.469217727968,57.4685896924535,27.4816630291626,5.73962529143457,-0.785311357257738,0.140556678666732,-500,0,0,0,0,0,0,0,282.97590631248,-36.4060436591332,-69.0189939249984,0,0,0
