sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-1039.1912942259,47.1926333894662,55.4401596495882,0.104044421758494,0.314077753761845,1.84130207003406,-1039.33158149681,47.088118708422,55.2442201926135,0.100891500936372,0.314791183652995,1.82714654485518,-500,0,0,0,0,0,0,0,1068.57401289998,-125.655355782144,-293.203094870745,0,0,0
1,-1038.55173096867,47.4439063697599,57.1340900641548,1.17491538950254,0.188468206825998,1.54595332583225,-1038.48854078159,47.3535940804809,57.1535331557506,1.18268890152015,0.184039692793956,1.55519678463074,-500,0,0,0,0,0,0,0,958.708191411161,-113.111157440357,-269.826744774575,0,0,0
2,-1036.89670299212,47.5758395709295,58.5426767225119,2.13498586389948,0.0753981955165906,1.27067705764027,-1036.93476049455,47.5321273943431,58.6808174538412,2.13129128909627,0.0855480636494483,1.26780605842056,-500,0,0,0,0,0,0,0,860.740392079464,-103.619061153631,-244.142240749739,0,0,0
3,-1034.33100809791,47.5994467132087,59.687374639987,2.99626272281184,-0.0281839109706249,1.01823157121305,-1034.40981860998,47.4955561179918,59.7411996975001,3.01582949130498,-0.0269904589190744,1.01061209318966,-500,0,0,0,0,0,0,0,767.236688089472,-92.2920663440761,-220.543608713966,0,0,0
4,-1030.95115741772,47.5251332493624,60.5901837458848,3.76330993163364,-0.120443016745838,0.786952593596179,-1030.94640481178,47.4718870903994,60.5476323382129,3.7808639021323,-0.111980071814619,0.792217376959571,-500,0,0,0,0,0,0,0,683.806419410333,-83.7457669993368,-200.317002372383,0,0,0
5,-1026.84630247332,47.3628320504034,61.2707675684434,4.44628198719746,-0.204159381200518,0.57382843916597,-1027.03852247449,47.3958383307683,61.4057575055612,4.43937007273916,-0.211430024594243,0.573792982946563,-500,0,0,0,0,0,0,0,610.140037675064,-73.6486742021124,-180.190813305779,0,0,0
6,-1022.0955929145,47.1218614546703,61.7473862377377,5.05502996240295,-0.277781810268046,0.379064159887543,-1022.11237900112,47.060312255771,61.8489798535138,5.05939255606623,-0.277546882087237,0.3974557217193,-500,0,0,0,0,0,0,0,538.285502395616,-66.3659363028183,-163.443531878958,0,0,0
7,-1016.77231631052,46.8109082689703,62.0368700863173,5.591425102148,-0.344124561111026,0.199599626982345,-1016.61490316341,46.7581958426367,62.0458647495077,5.58951835720596,-0.357855871078613,0.183896297411533,-500,0,0,0,0,0,0,0,474.277970606228,-57.7308045774121,-142.481359240169,0,0,0
8,-1010.94484580226,46.4379285144682,62.1567531328056,6.06342927737015,-0.401834947841189,0.0398988957274957,-1010.93739120266,46.4146379519476,62.1591081500537,6.05578676812805,-0.403564165116614,0.0559784665653179,-500,0,0,0,0,0,0,0,416.296105592516,-52.4728593922339,-129.916062956639,0,0,0
9,-1004.67455619201,46.0098661146316,62.1227148898549,6.47707015093268,-0.45428985172781,-0.108210022699661,-1004.72291462259,45.9112793240503,62.3151010648393,6.49252539227617,-0.46423903540259,-0.107187000745911,-500,0,0,0,0,0,0,0,360.19329001757,-45.3986551078417,-113.911502055087,0,0,0
10,-998.01882356448,45.5328847084008,61.9481874305289,6.83432420144957,-0.499672960668377,-0.241047708490758,-997.98270000188,45.3943190781161,61.9302618844223,6.83184721561144,-0.493935868482401,-0.247562933821081,-500,0,0,0,0,0,0,0,312.780678442616,-41.3950513079922,-99.1042303867365,0,0,0
