sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-888.724022400966,0.0617631694816422,42.1585336197168,0.670817795231268,0.0684134707599965,1.6505717351907,-888.864309671879,-0.04275151156256,41.9625941627421,0.667664874409145,0.0691269006511468,1.63641621001182,-500,0,0,0,0,0,0,0,710.962131902843,-6.82718704198956,-247.566809326666,0,0,0
1,-887.696581883334,0.12676621898884,43.6841402607796,1.38392225889023,0.0615926282549536,1.40023849553685,-887.633391696252,0.0364539297099055,43.7035833523753,1.39169577090784,0.0571641142229114,1.40948195433533,-500,0,0,0,0,0,0,0,636.09720630172,-5.78931928171095,-228.355362138284,0,0,0
2,-885.993870123918,0.185467025857992,44.9679001332062,2.02137033532988,0.0558089854842169,1.16692084562869,-886.03192762634,0.141754849271645,45.1060408645355,2.01767576052666,0.0659588536170746,1.16404984640898,-500,0,0,0,0,0,0,0,570.296279200014,-6.87939506025075,-206.617066369969,0,0,0
3,-883.686965815918,0.237838858484581,46.0282465047458,2.59231896910656,0.0489346797493742,0.953448975361206,-883.765776327997,0.133948263267665,46.0820715622589,2.6118857375997,0.0501281318009247,0.945829497337816,-500,0,0,0,0,0,0,0,506.342978896024,-5.2807097066278,-186.7470928583,0,0,0
4,-880.841401586965,0.284135442713344,46.8842362948573,3.09870085613323,0.0436584886773188,0.758244083752872,-880.836648981031,0.230889283750348,46.8416848871855,3.11625482663189,0.052121433608538,0.763508867116264,-500,0,0,0,0,0,0,0,450.047815298874,-5.6739219283545,-170.034256485997,0,0,0
5,-877.517880758996,0.324958978594411,47.5526810798353,3.54824115885915,0.0379885830399998,0.578391010472708,-877.710100760163,0.357965258959368,47.6876710169531,3.54132924440085,0.0307179396462752,0.5783555542533,-500,0,0,0,0,0,0,0,401.28727708024,-3.78772448254625,-153.210897459236,0,0,0
6,-873.769440617516,0.36105548997995,48.049089771826,3.94854861676863,0.0342044397209964,0.41419965008999,-873.786226704131,0.299506291080697,48.1506833876022,3.9529112104319,0.0344393679018048,0.432591211921747,-500,0,0,0,0,0,0,0,352.281332365072,-4.04294937234187,-139.560487967379,0,0,0
7,-869.645412282269,0.393240026937432,48.3876493945467,4.29942498067536,0.0301646342160254,0.262720747881056,-869.487999135156,0.340527600603836,48.3966440577371,4.29751823573332,0.0164333242484382,0.247017418310245,-500,0,0,0,0,0,0,0,309.22417469698,-2.3243876260515,-121.495029946499,0,0,0
8,-865.192201993422,0.422243847104344,48.5833637884455,4.606922519163,0.0278430061929931,0.128533653509614,-865.184747393826,0.398953284583731,48.5857188056936,4.5992800099209,0.0261137889175681,0.144613224347436,-500,0,0,0,0,0,0,0,270.441493795561,-3.40928546092427,-111.632760046131,0,0,0
9,-860.451053241626,0.448383417308055,48.6494989591232,4.87530731996636,0.0244361342816279,0.00358435926229994,-860.499411672213,0.349796626726843,48.8418851341075,4.89076256130985,0.0144869506068475,0.00460738121605005,-500,0,0,0,0,0,0,0,231.922567213442,-2.14828831413844,-98.1445083898201,0,0,0
10,-855.460904052014,0.471746442305061,48.5971921034455,5.1049309319447,0.0222899157719708,-0.10832853467534,-855.424780489414,0.333180812020412,48.5792665573389,5.10245394610657,0.0280270079579467,-0.114843760005663,-500,0,0,0,0,0,0,0,200.60416636817,-3.46906241983549,-85.6741571141115,0,0,0
11,-850.256891472639,0.492302722001907,48.4390127091437,5.30304108374684,0.0188226436604178,-0.208142943638834,-850.133451528015,0.648767620155588,48.447025537704,5.29129573712632,0.0176974221434505,-0.201404809346585,-500,0,0,0,0,0,0,0,171.137329343398,-3.06727745465622,-76.7535701407494,0,0,0
12,-844.869599325029,0.509592490633057,48.1853427815446,5.47149509087355,0.0157568935683545,-0.299292872494423,-844.971949699112,0.581386614362567,48.2924869602154,5.46242724575233,0.0174042355315806,-0.308291415476285,-500,0,0,0,0,0,0,0,143.70117482299,-2.9031967818832,-65.7558323728024,0,0,0
13,-839.327632726341,0.52389842709928,47.8459369647602,5.61239622241961,0.0128549792957115,-0.379599175904387,-839.379888614372,0.667057287187258,47.7939523199042,5.60820591423172,0.0244842465956848,-0.378624997584229,-500,0,0,0,0,0,0,0,117.939185805572,-3.782539233943,-57.7254048813855,0,0,0
14,-833.657706059991,0.534862663094752,47.4302040922945,5.72741982196314,0.00907349268650694,-0.451932379740015,-833.67978865002,0.530024169920249,47.2243183597201,5.71769010310288,0.0191452988053133,-0.465298570850403,-500,0,0,0,0,0,0,0,95.5905669897512,-2.97457822037183,-47.9187796343999,0,0,0
15,-827.883956642405,0.542449293268301,46.9470343420197,5.82004734119254,0.00609976764088712,-0.514460292679203,-827.844598469872,0.456067431223366,46.9680720948279,5.82303313053362,0.00211415847550051,-0.520136819419805,-500,0,0,0,0,0,0,0,73.3858838863815,-1.12355070999678,-41.9224622476753,0,0,0
16,-822.028720687703,0.547987613073604,46.4043772980841,5.89039639907913,0.00497687196641109,-0.570894389819686,-822.009376666009,0.55905396232646,46.2181764438135,5.89459764741294,0.0031762094801148,-0.575899985406138,-500,0,0,0,0,0,0,0,54.5589885907245,-1.4357288726644,-34.8463543470133,0,0,0
17,-816.112563454385,0.552246864122469,45.8088840855927,5.94189401715027,0.00354163011573176,-0.620121988836818,-816.210730323398,0.660239724511569,45.8216009616955,5.9368353775594,0.00447313399591668,-0.617843413471064,-500,0,0,0,0,0,0,0,38.7379228908557,-1.76779284861481,-29.8588605762846,0,0,0
18,-810.152838589361,0.554904770744446,45.1667287981433,5.97753460132134,0.0017741831129592,-0.664209587681477,-810.227896976153,0.556222222444915,44.9817736838254,5.98071307073093,0.00135478860852971,-0.657926088203885,-500,0,0,0,0,0,0,0,22.3844868792137,-1.2479233057428,-24.1709385472623,0,0,0
19,-804.165649836517,0.556055092176748,44.4834430572468,5.99682516410008,0.000526459709404487,-0.702373664221494,-804.086852040486,0.610270820247941,44.4885164750589,5.99596497891821,0.00191772215691386,-0.679072242290389,-500,0,0,0,0,0,0,0,8.57720618915187,-1.41231385618727,-21.0698087210788,0,0,0
20,-798.166090338798,0.55587543330832,43.7636652208426,6.00227799841107,-0.000885777442358738,-0.737185963327033,-798.311696698113,0.531330113726699,43.7368905800344,6.00385071634227,-0.0119280923010701,-0.740440560425122,-500,0,0,0,0,0,0,0,-3.76167823800051,0.130149002653606,-13.4297251175566,0,0,0
21,-792.167201967803,0.555054713653276,43.0130295636125,5.99548738982713,-0.000755661874036544,-0.764082390276139,-792.101444339776,0.452678044453188,42.8907506217196,6.00667097486061,-0.00263770219290916,-0.759035388911,-500,0,0,0,0,0,0,0,-16.4642088065079,-0.64158586961546,-9.87796235233925,0,0,0
22,-786.181443111689,0.553978185438401,42.2374405881722,5.97602116524593,-0.00139739452595413,-0.787085436315132,-786.076880006194,0.699117995338875,42.4039837886178,5.96878989520435,0.00543166208476519,-0.78444545076345,-500,0,0,0,0,0,0,0,-24.7252295080467,-1.94140219915427,-6.36342250089074,0,0,0
23,-780.219261077986,0.551609979491041,41.4407436215719,5.94833587871823,-0.00333901722834075,-0.806293727278119,-780.278436969102,0.580663445900362,41.5712552354811,5.96195112015713,0.00665393379394475,-0.804821887061239,-500,0,0,0,0,0,0,0,-35.6382380775085,-1.8267202711952,-2.66032176483832,0,0,0
24,-774.290189341648,0.547357443101128,40.6268823730732,5.90980286717491,-0.0051660553967639,-0.821407869269106,-774.383109090188,0.687258440822335,40.6223931793073,5.9138595003573,-0.0062225519807604,-0.833547511788036,-500,0,0,0,0,0,0,0,-42.6197318553541,-0.75226168356863,2.10996482018911,0,0,0
25,-768.403086343957,0.541815066664966,39.800453032051,5.86440125838502,-0.0059186972966763,-0.831426027454627,-768.299430751777,0.649634207024578,39.7950939114008,5.86455622820136,-0.00376669684234846,-0.822706735331702,-500,0,0,0,0,0,0,0,-49.8567613165819,-0.922598729814311,2.6804857103685,0,0,0
26,-762.564999016747,0.535434847446846,38.964471901452,5.81177202725822,-0.00684174080922716,-0.840507359570919,-762.546380657213,0.513792792097177,38.970193733633,5.80518530187919,-0.0292777909293006,-0.838140180318838,-500,0,0,0,0,0,0,0,-55.425768873493,1.9001935087357,5.87363056461784,0,0,0
27,-756.782279209736,0.529542956072012,38.1211772725413,5.75366818574436,-0.00494204178765567,-0.846049927228075,-756.840071627808,0.678854848010986,38.2953275449078,5.76372709510627,-0.00867305049693618,-0.843200131184978,-500,0,0,0,0,0,0,0,-62.6925662550099,-0.490404646328353,7.72935802868216,0,0,0
28,-751.061263424616,0.524355432239967,37.2734789047199,5.68836523619203,-0.00543300576690138,-0.84931076279894,-751.035870058749,0.682385884601592,37.217208563418,5.69081417797059,-0.00453366956091041,-0.856349980632634,-500,0,0,0,0,0,0,0,-67.0096776795616,-0.911404813112143,11.2005809364275,0,0,0
29,-745.40764519327,0.518466425162265,36.4244335737927,5.61887520173428,-0.00634500845582673,-0.848741483622944,-745.321662488642,0.535347808491864,36.5140330673092,5.64141411057119,0.00339707768586046,-0.842394240001707,-500,0,0,0,0,0,0,0,-73.4980860798355,-1.41040338556977,11.2113578655523,0,0,0
30,-739.826747118521,0.511415887159691,35.5761886255441,5.54292514202432,-0.00775606759391537,-0.847706339056191,-739.825810390162,0.596391137622676,35.5534381220802,5.53489236356323,-0.00661802954915416,-0.837246671018732,-500,0,0,0,0,0,0,0,-73.8376155759987,-0.530979320329937,12.6177908577127,0,0,0
31,-734.321931346875,0.503394000527877,34.7298137929101,5.46671149269282,-0.00828770571163645,-0.845001096478284,-734.352500405425,0.45284549236402,34.8539242990155,5.47844277627438,-0.00490482435396699,-0.856281002399449,-500,0,0,0,0,0,0,0,-79.139276816588,-0.415208549331341,15.9202516419139,0,0,0
32,-728.895902978856,0.494898337518333,33.8880172793841,5.38535240429906,-0.00870362038645494,-0.838546785342637,-728.90286323314,0.372071364784119,33.8355050221325,5.38056024640664,-0.0210657518870729,-0.840193586765828,-500,0,0,0,0,0,0,0,-80.250298174385,1.36243245913906,16.3483486323179,0,0,0
33,-723.551759227902,0.486875575397373,33.0530451921728,5.30294262669631,-0.00734190396361372,-0.831351634861606,-723.628874463688,0.573590849290943,33.1283748967444,5.30411086046054,-0.010962880825704,-0.842246527169657,-500,0,0,0,0,0,0,0,-83.1533371186773,-0.0508936160114886,17.9679029234768,0,0,0
34,-718.29142176458,0.479507853629365,32.2262706403713,5.21774091039149,-0.00739353953088808,-0.822150129205485,-718.333081852134,0.343652389925433,32.1170692875774,5.21441790922972,-0.019913150052183,-0.821084598796641,-500,0,0,0,0,0,0,0,-84.7756272187038,1.30401022536744,17.8743213045093,0,0,0
35,-713.117072448248,0.472765941030465,31.4088250255949,5.13096642310071,-0.0060902857300261,-0.81269286810081,-713.154973864678,0.511615822355527,31.2432276695114,5.13052426968967,0.00208100825806128,-0.810444920078233,-500,0,0,0,0,0,0,0,-86.7424792396107,-1.23133247051718,18.5580366688004,0,0,0
36,-708.030440044845,0.466059602071103,30.6013630684978,5.0423076247418,-0.00732239217091931,-0.802181743068632,-708.220425938549,0.685993116370266,30.6743243126425,5.03897921620368,-0.00426762021440109,-0.816189149790952,-500,0,0,0,0,0,0,0,-87.4570697432698,-0.945224211300425,20.2702663538103,0,0,0
37,-703.032759668489,0.45826420767486,29.8054304775854,4.95306346341844,-0.00826839674718415,-0.789633792733072,-703.203558087645,0.447939203185312,29.9249377443619,4.94902014646305,-0.00512726635106416,-0.790135004662576,-500,0,0,0,0,0,0,0,-88.4948984710159,-0.383151771264208,19.1636249775337,0,0,0
38,-698.124834608026,0.449803840281793,29.0216642947714,4.86279650583949,-0.00865233813249192,-0.77784834054474,-698.017112408728,0.35853086345225,29.1310411504148,4.86311329882935,-0.0375827639583974,-0.775424448847346,-500,0,0,0,0,0,0,0,-90.2771050654791,3.04121466893524,19.280362583905,0,0,0
39,-693.308034512994,0.442671706816689,28.2499319420779,4.77081375605876,-0.00561192897421017,-0.765565155621139,-693.367275546254,0.428382351264172,28.3999263565262,4.75784161213459,-0.0116830060357113,-0.76761554344369,-500,0,0,0,0,0,0,0,-89.0496101209505,0.311535901042791,19.9617016313167,0,0,0
40,-688.582558262191,0.437215148533728,27.4909488661099,4.68014928539122,-0.00530118764030121,-0.75235052295,-688.624884696773,0.375203071096068,27.6552233658973,4.69743997012378,-0.00184956902312825,-0.747617325707103,-500,0,0,0,0,0,0,0,-92.4942276188317,-0.565449239879311,19.4512858389156,0,0,0
41,-683.949447051311,0.431630823690572,26.7451569112274,4.58608359226991,-0.00586746217009327,-0.739180985712282,-683.822529900977,0.479069922233872,26.7687491028123,4.57844216547102,0.0075332414959024,-0.755749164250598,-500,0,0,0,0,0,0,0,-90.199156745147,-1.71146399405798,22.0374182194352,0,0,0
42,-679.409162265006,0.424907227139318,26.013928652691,4.494497950249,-0.00757973100013259,-0.723224520692667,-679.392829315583,0.501999473595613,25.9133528361882,4.50043494534228,-0.00930321101200049,-0.730759087178308,-500,0,0,0,0,0,0,0,-91.2578359030632,-0.0736778459911764,21.2492030454544,0,0,0
43,-674.960975015857,0.417290250119335,25.2984420085256,4.40188821678577,-0.00765422312668644,-0.707697172099657,-674.833657362649,0.387743336108833,25.4598485041004,4.40075144940618,0.00607007892541478,-0.689947518461203,-500,0,0,0,0,0,0,0,-90.4078302153201,-1.38249456475914,18.0750548379196,0,0,0
44,-670.605017010954,0.408944376450765,24.597031183861,4.31003776454073,-0.00903752436035759,-0.695073302873793,-670.678373616327,0.35268428419037,24.5074095023133,4.3094032404937,0.0066924331524226,-0.703148329426018,-500,0,0,0,0,0,0,0,-89.5835768167163,-1.374611883623,21.3000139379752,0,0,0
45,-666.340385639988,0.39921914658716,23.9099871012178,4.21923685731271,-0.0104129355848628,-0.678964273093937,-666.368729933564,0.324932286835753,24.108899833358,4.21835167294331,-0.00444201963562609,-0.681118446689921,-500,0,0,0,0,0,0,0,-89.0977074272027,-0.205662610108897,19.894045002276,0,0,0
46,-662.166313451114,0.388702982214501,23.2384891001778,4.12891870672616,-0.0106193931909971,-0.663981405030985,-662.156904867294,0.465692169876755,23.1227490663593,4.1298485728683,-0.0124897973120855,-0.679394558895676,-500,0,0,0,0,0,0,0,-88.6710475522423,0.317595391455044,21.6939577568491,0,0,0
47,-658.082264811524,0.378241991129341,22.5830122363597,4.0391908721737,-0.0103025890065934,-0.646922321488397,-657.981184037777,0.390244953262569,22.7003380497637,4.02690013530326,-0.0086419302174998,-0.669732680626166,-500,0,0,0,0,0,0,0,-86.7276454547718,0.0837031152248421,21.5725919630893,0,0,0
48,-654.086940028285,0.367980866783248,21.944631009559,3.9514709775309,-0.0102196597640346,-0.629791252682532,-654.231762159261,0.296071299502263,21.8999890515769,3.95542946537453,-0.0111631626610546,-0.629213676422788,-500,0,0,0,0,0,0,0,-87.0794222189302,0.524173667100937,19.1213895391249,0,0,0
49,-650.179541799192,0.358022905370621,21.3223134926379,3.86333650287267,-0.00969626308307495,-0.614794669233114,-650.289247213877,0.378603883605087,21.154492081219,3.85652225002857,-0.0248538381261824,-0.620117658762965,-500,0,0,0,0,0,0,0,-85.073730575103,1.72817604540807,19.7027817138584,0,0,0
50,-646.359227179191,0.349190350888412,20.7153733341564,3.77730413252641,-0.00796884613078906,-0.599037710613743,-646.517873051679,0.616954670025197,20.7071055808034,3.77605796499559,-0.0238607829682726,-0.617296854491345,-500,0,0,0,0,0,0,0,-84.5700503962008,1.15216895677687,20.3154742875278,0,0,0
