sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-1050.67336304668,-125.051190759358,-31.9703652197495,0.495409451219294,0.547288475984381,1.7829950691562,-1050.81365031759,-125.155705440402,-32.1663046767242,0.492256530397172,0.548001905875531,1.76883954397733,-500,0,0,0,0,0,0,0,1052.40164759546,195.511220293252,-112.551345044284,0,0,0
1,-1049.65048810987,-124.406110162222,-30.2449065364845,1.55027566802634,0.742872718290412,1.66732593007207,-1049.58729792278,-124.496422451501,-30.2254634448887,1.55804918004396,0.73844420425837,1.67656938887056,-500,0,0,0,0,0,0,0,943.369677841172,175.148424477165,-107.206011997278,0,0,0
2,-1047.6274512067,-123.575630561591,-28.6341012922435,2.49573520650709,0.91808648296903,1.55375001270463,-1047.66550870912,-123.619342738178,-28.4959605609142,2.49204063170388,0.928236351101887,1.55087901348492,-500,0,0,0,0,0,0,0,846.126954247857,154.415050366166,-98.0959802266637,0,0,0
3,-1044.7077489198,-122.580307268868,-27.1337477155088,3.34361057408604,1.07256010246214,1.44647773734911,-1044.78655943187,-122.684197864085,-27.0799226579957,3.36317734257917,1.07375355451369,1.43885825932572,-500,0,0,0,0,0,0,0,753.255384605832,137.9930402768,-89.7259806165808,0,0,0
4,-1040.98676383217,-121.438724598094,-25.7377020433341,4.09830470366366,1.2106052390473,1.34518685953286,-1040.98201122623,-121.491970757057,-25.7802534510059,4.11585867416231,1.21906818397852,1.35045164289625,-500,0,0,0,0,0,0,0,670.378155036237,121.077123116262,-83.4846573876135,0,0,0
5,-1036.55266944722,-120.167557648772,-24.4408657631713,4.76983200635975,1.33172865957162,1.24810595019639,-1036.74488944838,-120.134551368407,-24.3058758260535,4.76292009190145,1.3244580161779,1.24807049397699,-500,0,0,0,0,0,0,0,597.19776970662,107.823301119023,-76.1952977455916,0,0,0
6,-1031.48376833015,-118.781896733745,-23.2383507523787,5.36792171981229,1.43959317048795,1.15658582251802,-1031.50055441677,-118.843445932645,-23.1367571366025,5.37228431347557,1.43982809866876,1.17497738434978,-500,0,0,0,0,0,0,0,525.77267748598,93.7040819984133,-71.2242241617731,0,0,0
7,-1025.85261459642,-117.295433419937,-22.1255965572507,5.89433961327809,1.53333345715884,1.06862482218308,-1025.69520144931,-117.348145846271,-22.1166018940603,5.89243286833606,1.51960214719125,1.05292149261227,-500,0,0,0,0,0,0,0,462.14711606501,82.7360769734163,-61.0589454731062,0,0,0
8,-1019.7269462975,-115.720715998351,-21.0963210994207,6.3569562585594,1.61610138608293,0.989664403024154,-1019.7194916979,-115.744006560871,-21.0939660821726,6.3493137493173,1.61437216880751,1.00574397386198,-500,0,0,0,0,0,0,0,404.507608464077,70.0507962409923,-58.3864652218525,0,0,0
9,-1013.16758807024,-114.069575320102,-20.1451568274687,6.76172072770048,1.68617997048152,0.912435144552364,-1013.21594650083,-114.168162110683,-19.9527706524843,6.77717596904397,1.67623078680674,0.913458166506114,-500,0,0,0,0,0,0,0,348.714296097264,60.7132455406929,-51.4402753456428,0,0,0
10,-1006.23143895412,-112.353026759415,-19.2681158161435,7.11054181023395,1.74691715096187,0.841449508151158,-1006.19531539152,-112.4915923897,-19.2860413622501,7.10806482439582,1.75265424314784,0.834934282820835,-500,0,0,0,0,0,0,0,301.584148343452,49.7177604646147,-44.9213455575832,0,0,0
11,-998.970098027776,-110.581240382227,-18.4590962540772,7.41210792583898,1.7966556034714,0.776418953477532,-998.846658083152,-110.424775484073,-18.451083425517,7.40036257921846,1.79553038195444,0.783157087769781,-500,0,0,0,0,0,0,0,257.657058244459,41.2965127727023,-41.4135419259442,0,0,0
12,-991.429224812508,-108.763927711286,-17.7135637703205,7.6696083286299,1.83796973840725,0.714500260218782,-991.531575186591,-108.692133587557,-17.6064195916497,7.66054048350868,1.83961708037047,0.705501717236919,-500,0,0,0,0,0,0,0,217.009102022314,33.4225591380659,-35.3373325403926,0,0,0
13,-983.65121835363,-106.909239276471,-17.0270472822248,7.88637786283329,1.87140713120604,0.658409985673933,-983.703474241661,-106.766080416383,-17.0790319270808,7.8821875546454,1.88303639850601,0.659384163994091,-500,0,0,0,0,0,0,0,179.188193018782,25.2285209821639,-31.7803525452475,0,0,0
14,-975.675402117016,-105.025211784546,-16.3949084322835,8.06522996159627,1.89664785260968,0.60576641700147,-975.697484707044,-105.030050277721,-16.600794164858,8.05550024273601,1.90671965872849,0.592400225891083,-500,0,0,0,0,0,0,0,145.844945140487,19.3881346825923,-26.0384342593923,0,0,0
15,-967.537427767335,-103.11886490108,-15.8125609129039,8.21069743120996,1.91604591429607,0.55884619807002,-967.498069594801,-103.205246763125,-15.7915231600957,8.21368322055104,1.91206030513069,0.553169671329418,-500,0,0,0,0,0,0,0,113.627817134499,15.2044630131815,-23.7339208127504,0,0,0
16,-959.27013475016,-101.195212919999,-15.2759346787426,8.32386874745461,1.93125804783444,0.514342106300923,-959.250790728466,-101.184146570747,-15.4621355330131,8.32806999578843,1.92945738534815,0.509336510714471,-500,0,0,0,0,0,0,0,85.6945818780898,9.4225546066784,-20.0093800054209,0,0,0
17,-950.90365781485,-99.2592407218568,-14.7818722669558,8.40906753599206,1.94068634839526,0.47373436524989,-951.001824683863,-99.1512478614677,-14.769155390853,8.40400889640119,1.94161785227544,0.476012940615644,-500,0,0,0,0,0,0,0,61.6027597276077,4.14071049539109,-18.0629832798583,0,0,0
18,-942.46405818193,-97.3164819868561,-14.3273424352045,8.47011541483277,1.94483112158493,0.43529059842155,-942.539116568722,-97.3151645351556,-14.5122975495224,8.47329388424235,1.9444117270805,0.441574097899143,-500,0,0,0,0,0,0,0,37.7488447132091,0.189156362260746,-15.1328146908695,0,0,0
