sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-1065.15144717506,-69.4310075952517,-9.16371100023389,-0.000892158251874697,0.44875099188635,0.848706660919237,-1065.29173444597,-69.5355222762959,-9.35965045720859,-0.00404507907399738,0.449464421777501,0.834551135740361,-500,0,0,0,0,0,0,0,1130.98797679934,94.1246023748418,-64.735812659619,0,0,0
1,-1064.58661176316,-68.9351615422706,-8.34810673190403,1.13052553758048,0.542941114075787,0.78186161284306,-1064.52342157608,-69.0254738315495,-8.32866364030827,1.13829904959809,0.538512600043745,0.791105071641544,-500,0,0,0,0,0,0,0,1015.21693819235,84.1996876587245,-62.4531798835379,0,0,0
2,-1062.94835473502,-68.3500912000965,-7.59998677384072,2.14595107531041,0.627199570271659,0.713803614687983,-1062.98641223744,-68.3938033766828,-7.46184604251144,2.1422565005072,0.637349438404516,0.710932615468278,-500,0,0,0,0,0,0,0,911.747174424155,73.0526629129141,-56.169569461805,0,0,0
3,-1060.34650887158,-67.6863389093211,-6.91832322164885,3.05770567048703,0.70030501126264,0.649007414793087,-1060.42531938366,-67.790229504538,-6.86449816413566,3.07727243898016,0.701498463314191,0.641387936769698,-500,0,0,0,0,0,0,0,813.123394869297,65.430612677657,-50.4097973486985,0,0,0
4,-1056.88231216426,-66.953295058792,-6.29989320954789,3.87065511528437,0.765782689769246,0.587392399146497,-1056.87755955832,-67.006541217755,-6.34244461721975,3.88820908578303,0.774245634700465,0.59265718250989,-500,0,0,0,0,0,0,0,724.934210538347,56.5885189654635,-46.5808290165495,0,0,0
5,-1052.64934739685,-66.1591971373202,-5.74228790370944,4.59524320608803,0.82241315315329,0.527407961700243,-1052.84156739802,-66.1261908569553,-5.60729796659169,4.58833129162974,0.815142509759565,0.527372505480835,-500,0,0,0,0,0,0,0,646.850005633057,50.738130737954,-41.5226546149001,0,0,0
6,-1047.73091253103,-65.3113962053372,-5.24309749258792,5.24159755271472,0.873188710804095,0.470606847800588,-1047.74769861765,-65.3729454042364,-5.14150387681174,5.24596014637799,0.873423638984904,0.488998409632345,-500,0,0,0,0,0,0,0,570.899382597494,43.4035269099825,-38.616833209611,0,0,0
7,-1042.20417318794,-64.4164892249863,-4.80004655168105,5.81185332425633,0.916625249933841,0.415172051735779,-1042.04676004083,-64.4692016513199,-4.79105188849068,5.80994657931429,0.902893939966254,0.399468722164968,-500,0,0,0,0,0,0,0,503.098862150225,38.6490093060145,-30.3647684395155,0,0,0
8,-1036.14112292347,-63.4805249058233,-4.40896125227998,6.31422368664068,0.955303388451732,0.366713952530452,-1036.13366832387,-63.5038154683439,-4.40660623503191,6.30658117739857,0.953574171176307,0.382793523368274,-500,0,0,0,0,0,0,0,441.609218907883,31.6502138190571,-29.4661398667636,0,0,0
9,-1029.60651182129,-62.5093836404133,-4.06642057315139,6.754975225033,0.986979142445594,0.318117659595377,-1029.65487025187,-62.6079704309945,-3.87403439816699,6.77043046637648,0.977029958770813,0.319140681549127,-500,0,0,0,0,0,0,0,382.2666938661,27.5129449849076,-24.1659993585787,0,0,0
10,-1022.6608584157,-61.5086369645652,-3.77023511027066,7.1363111125161,1.01451420930404,0.274037120309006,-1022.6247348531,-61.6472025948499,-3.78816065637732,7.13383412667797,1.02025130149002,0.267521894978683,-500,0,0,0,0,0,0,0,331.866057038401,21.269275040698,-19.1758681851137,0,0,0
11,-1015.35909772514,-60.4834785059417,-3.51596610632774,7.46719248892075,1.03580270800653,0.234313278246529,-1015.23565778051,-60.327013607788,-3.5079532777675,7.45544714230022,1.03467748648957,0.241051412538778,-500,0,0,0,0,0,0,0,284.926601331006,17.1862785666194,-17.0892346983428,0,0,0
12,-1007.74996248844,-59.4390744095201,-3.30061818261118,7.75106132665033,1.05300548481155,0.196221551129371,-1007.85231286252,-59.3672802857906,-3.19347400394035,7.74199348152911,1.05465282677478,0.187223008147509,-500,0,0,0,0,0,0,0,241.505277572125,13.2692778941034,-12.3353528068702,0,0,0
13,-999.878681570579,-58.3794272827356,-3.1211455951576,7.99148654186894,1.06628876872409,0.162587177946783,-999.93093745861,-58.2362684226476,-3.17313024001356,7.98729623368105,1.07791803602406,0.163561356266941,-500,0,0,0,0,0,0,0,201.132251549115,8.68073324288915,-10.009875146667,0,0,0
