sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-957.156723503567,-91.9799735359016,-59.7117343796417,0.532442811655787,-0.151638091253002,0.922407124909043,-957.29701077448,-92.0844882169458,-59.9076738366164,0.529289890833665,-0.150924661361851,0.908251599730167,-500,0,0,0,0,0,0,0,861.665032465594,199.261442570077,28.9901877002161,0,0,0
1,-956.192997443985,-92.0319892286436,-58.7760229712409,1.39502474300443,0.0476067057690319,0.948527658986145,-956.129807256902,-92.1223015179226,-58.7565798796452,1.40279825502204,0.0431781917369898,0.957771117784629,-500,0,0,0,0,0,0,0,771.979789011601,179.926783862146,21.7360479808274,0,0,0
2,-954.411495653642,-91.8944266161993,-57.8191742907645,2.1679891868491,0.227518519121749,0.964732380818119,-954.449553156064,-91.9381387927856,-57.6810335594352,2.16429461204589,0.237668387254606,0.961861381598414,-500,0,0,0,0,0,0,0,692.469645107539,160.109438860111,19.1759289590291,0,0,0
3,-951.89675890647,-91.5868600941316,-56.8485722395467,2.86149237739171,0.387614524996191,0.97607936828172,-951.97556941855,-91.6907506893485,-56.7947471820335,2.88105914588484,0.388807977047742,0.968459890258331,-500,0,0,0,0,0,0,0,615.845224248615,144.500703673923,16.7435053382339,0,0,0
4,-948.7268132702,-91.1270011926787,-55.8688375759309,3.47840490301062,0.532103277885613,0.98304094770066,-948.722060664266,-91.1802473516417,-55.9113889836027,3.49595887350927,0.540566222816832,0.988305731064052,-500,0,0,0,0,0,0,0,547.848233977604,128.3038724216,12.9922048608003,0,0,0
5,-944.973946833195,-90.5307513071142,-54.8848667568042,4.02733128961394,0.660396493214131,0.984590153450962,-945.166166834362,-90.4977450267492,-54.7498768196864,4.02041937515565,0.653125849820406,0.984554697231554,-500,0,0,0,0,0,0,0,488.290396153159,115.682905071458,11.0442839162175,0,0,0
6,-940.701929834039,-89.8125181142552,-53.9010458439591,4.51670445566727,0.776069892480209,0.982774837869257,-940.718715920654,-89.8740673131544,-53.7994522281829,4.52106704933055,0.776304820661017,1.00116639970101,-500,0,0,0,0,0,0,0,429.330726908253,102.117652560207,7.48226448626437,0,0,0
7,-935.970028420939,-88.9853935896302,-52.9214139765651,4.94709774458701,0.878179156792855,0.976245439781713,-935.812615273826,-89.0381060159638,-52.9124193133747,4.94519099964497,0.864447846825268,0.960542110210901,-500,0,0,0,0,0,0,0,377.106130583155,91.6314273494009,9.77062760565933,0,0,0
8,-930.833836929298,-88.0614023814412,-51.947657639749,5.32528562726334,0.969803259664217,0.97105332032224,-930.826382329702,-88.0846929439618,-51.9453026225009,5.31764311802124,0.968074042388792,0.987132891160062,-500,0,0,0,0,0,0,0,329.888452857279,79.3619816490444,5.17731612899566,0,0,0
9,-925.343088283261,-87.0519213575371,-50.9817878824119,5.65620924663871,1.04915878820608,0.960499030469993,-925.391446713848,-87.1505081481183,-50.7894017074275,5.67166448798219,1.0392096045313,0.961522052423744,-500,0,0,0,0,0,0,0,283.616444629477,70.3800558431071,5.42659817248074,0,0,0
