sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-1087.07008774279,60.0357240357127,87.0236891200766,0.781122239596435,-0.394914971387291,1.40890795346838,-1087.2103750137,59.9312093546685,86.8277496631019,0.777969318774312,-0.394201541496141,1.39475242828951,-500,0,0,0,0,0,0,0,1096.62381814997,-80.442264559723,-313.130742155155,0,0,0
1,-1085.73996059593,59.600561084917,88.2744942774772,1.87895362104023,-0.475410930202325,1.09208136040977,-1085.67677040885,59.510248795638,88.2939373690729,1.88672713305784,-0.479839444234368,1.10132481920825,-500,0,0,0,0,0,0,0,982.680827511918,-71.0365531678393,-286.720356658971,0,0,0
2,-1083.36947786032,59.0896078476323,89.2199534906998,2.8618471084485,-0.546495544365494,0.798280892764841,-1083.40753536275,59.0458956710459,89.3580942220291,2.85815253364529,-0.536345676232636,0.795409893545136,-500,0,0,0,0,0,0,0,880.999817360962,-64.4572237188283,-258.257177798572,0,0,0
3,-1080.06738654893,58.5108621527637,89.8843563384616,3.74218582113811,-0.610995845385845,0.530026474448435,-1080.14619706101,58.4069715575468,89.9381813959748,3.76175258963124,-0.609802393334295,0.522406996425045,-500,0,0,0,0,0,0,0,784.117135158888,-55.8337037816641,-232.117062434454,0,0,0
4,-1075.93378607383,57.8719302954426,90.2923070700722,4.52487935431224,-0.666867869280419,0.285431746168287,-1075.9290334679,57.8186841364796,90.2497556624003,4.5424333248109,-0.658404924349199,0.290696529531679,-500,0,0,0,0,0,0,0,697.614734454705,-49.7968758380393,-209.569164277969,0,0,0
5,-1071.06108512142,57.1801469554521,90.4658590469705,5.22039881532452,-0.716698810732515,0.0612781456681641,-1071.25330512258,57.2131532358171,90.6008489840882,5.21348690086623,-0.72396945412624,0.0612426894487565,-500,0,0,0,0,0,0,0,621.157920158543,-42.0293610590102,-187.325966913052,0,0,0
6,-1065.53138680886,56.4424183013513,90.4254625192303,5.83888606933621,-0.758758497482884,-0.142421806079027,-1065.54817289547,56.380869102452,90.5270561350065,5.84324866299948,-0.758523569302076,-0.12403024424727,-500,0,0,0,0,0,0,0,546.771479491001,-36.9093812746964,-168.651087845286,0,0,0
7,-1059.42065368408,55.6651917828386,90.1899521589867,6.38247855418645,-0.795694539517856,-0.328907259493713,-1059.26324053697,55.612479356505,90.1989468221771,6.38057180924441,-0.809425849485443,-0.344610589064525,-500,0,0,0,0,0,0,0,480.469300149491,-30.2823737644657,-145.936834737902,0,0,0
8,-1052.79967854931,54.8543443324512,89.7786935850525,6.85938258974191,-0.826000361185052,-0.493880597586849,-1052.79222394972,54.8310537699306,89.7810486023006,6.8517400804998,-0.827729578460477,-0.477801026749027,-500,0,0,0,0,0,0,0,420.410439849451,-26.8891496938135,-131.781994529699,0,0,0
9,-1045.73202190506,54.0148891560276,89.2090373857299,7.27584932329103,-0.852909991579774,-0.645668401935384,-1045.78038033564,53.9163023654464,89.4014235607143,7.29130456463451,-0.862859175254555,-0.644645379981634,-500,0,0,0,0,0,0,0,362.430304207837,-21.5466872054373,-114.338309123265,0,0,0
10,-1038.27703113835,53.1511969959781,88.4959376821556,7.63406054694749,-0.874474328453755,-0.78073472195995,-1038.24090757575,53.0126313656935,88.478012136049,7.63158356110936,-0.86873723626778,-0.787249947290273,-500,0,0,0,0,0,0,0,313.32345904056,-19.151539104609,-98.2310295430706,0,0,0
