sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-1006.40322739107,-57.2643107730517,-9.91323028039187,-0.18011714976192,0.176892405243158,0.594751535838728,-1006.54351466198,-57.3688254540959,-10.1091697373666,-0.183270070584043,0.177605835134309,0.580596010659853,-500,0,0,0,0,0,0,0,1031.41403638237,96.9770673947608,-37.8412615912521,0,0,0
1,-1006.06763436649,-57.0389180979424,-9.33786273335583,0.851281160751198,0.273892944976761,0.55539976208267,-1006.00444417941,-57.1292303872213,-9.31841964176007,0.859054672768811,0.269464430944719,0.564643220881154,-500,0,0,0,0,0,0,0,926.103421081941,87.3120176799708,-37.8274828045952,0,0,0
2,-1004.7533654931,-56.7213586225185,-8.80346440334094,1.77723337859813,0.361226005870301,0.512872727743334,-1004.79142299552,-56.7650707991048,-8.66532367201166,1.77353880379492,0.371375874003158,0.510001728523629,-500,0,0,0,0,0,0,0,832.228965611549,76.3925541978938,-33.6695255083395,0,0,0
3,-1002.56014465218,-56.3219268830886,-8.31092026790432,2.6091864503233,0.437637472972733,0.471744524873081,-1002.63895516426,-56.4258174783055,-8.25709521039113,2.62875321881644,0.438830925024283,0.464125046849692,-500,0,0,0,0,0,0,0,742.402588446877,68.9685424541827,-29.8983142641869,0,0,0
4,-999.579941162766,-55.8497967025256,-7.8588217884972,3.35119998114959,0.506622888126199,0.432032281861413,-999.575188556832,-55.9030428614886,-7.90137319616907,3.36875395164825,0.515085833057419,0.437297065224806,-500,0,0,0,0,0,0,0,662.274981948839,60.2975024172354,-27.9269601301424,0,0,0
5,-995.897844040636,-55.3130175426687,-7.4464776773319,4.01297414405035,0.566935431561902,0.392281168323904,-996.090064041803,-55.2800112623037,-7.31148774021415,4.00606222959205,0.559664788168178,0.392245712104496,-500,0,0,0,0,0,0,0,591.5739051244,54.5935437077896,-24.6015957300213,0,0,0
6,-991.589372049005,-54.7187786201323,-7.07310106743517,4.60395103135306,0.621542413497758,0.354137317522806,-991.60615813562,-54.7803278190316,-6.971507451659,4.60831362501634,0.621777341678567,0.372528879354563,-500,0,0,0,0,0,0,0,522.380953769606,47.3829214702065,-23.3098730321383,0,0,0
7,-986.724570405821,-54.0735388193953,-6.73794746742013,5.12563373712759,0.668937188004141,0.315874339675667,-986.567157258709,-54.1262512457289,-6.72895280422976,5.12372699218556,0.655205878036554,0.300171010104856,-500,0,0,0,0,0,0,0,460.761615298862,42.7319146878023,-16.5591954020261,0,0,0
8,-981.368919540477,-53.3832304297534,-6.43828478274013,5.58565294697034,0.711679591364139,0.283190364322974,-981.36146494088,-53.406520992274,-6.43592976549205,5.57801043772823,0.709950374088714,0.299269935160796,-500,0,0,0,0,0,0,0,404.921886108937,35.8180045756767,-17.0551339850955,0,0,0
9,-975.581216050143,-52.6536372379297,-6.17204752797034,5.98973844423519,0.747506792344448,0.249055117964014,-975.629574480731,-52.7522240285109,-5.97966135298594,6.00519368557867,0.737557608669668,0.250078139917764,-500,0,0,0,0,0,0,0,350.739780403594,31.748687190055,-13.0484912858045,0,0,0
