sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-1042.79135910013,32.8762643140306,-89.6419187802821,0.806539665218309,-0.732941238410406,2.03294903925345,-1042.93164637104,32.7717496329864,-89.8378582372568,0.803386744396186,-0.732227808519256,2.01879351407457,-500,0,0,0,0,0,0,0,1005.52461830247,7.67928158595286,-22.2036349329434,0,0,0
1,-1041.48043934658,32.1471147231338,-87.6216888264871,1.81528603219639,-0.725357943380313,2.00694078577873,-1041.4172491595,32.0568024338549,-87.6022457348913,1.823059544214,-0.729786457412355,2.01618424457721,-500,0,0,0,0,0,0,0,900.528543897592,8.86504087352571,-26.4139329879389,0,0,0
2,-1039.21331886122,31.4261463341589,-85.631155614497,2.71893759884993,-0.716578834568672,1.97361499139837,-1039.25137636364,31.3824341575726,-85.4930148831677,2.71524302404672,-0.706428966435814,1.97074399217867,-500,0,0,0,0,0,0,0,806.978450322609,7.87802832843625,-26.0883694515315,0,0,0
3,-1036.08937420729,30.7134680170575,-83.6751513562223,3.52893358403794,-0.708777799646483,1.93793584679796,-1036.16818471937,30.6095774218406,-83.6213262987091,3.54850035253108,-0.707584347594933,1.93031636877457,-500,0,0,0,0,0,0,0,717.486334185631,9.53927991581212,-25.7889842800385,0,0,0
4,-1032.20023376849,30.0094256361701,-81.7558401547502,4.24932853765027,-0.699306962162663,1.9002795523036,-1032.19548116256,29.9561794772071,-81.798391562422,4.26688250814893,-0.690844017231443,1.90554433566699,-500,0,0,0,0,0,0,0,637.70271151022,9.17204276873017,-26.9576504418551,0,0,0
5,-1027.63065011685,29.3146742893328,-79.8757587346506,4.88981868856442,-0.690195731540413,1.85952147816795,-1027.82287011801,29.3476805696978,-79.7407687975328,4.88290677410613,-0.697466374934138,1.85948602194854,-500,0,0,0,0,0,0,0,567.355062825413,11.0512763540182,-26.4670645997882,0,0,0
6,-1022.45580854965,28.629977150139,-78.0370313017198,5.45984410254081,-0.679198546853881,1.81761142777219,-1022.47259463626,28.5684279512397,-77.9354376859436,5.46420669620409,-0.678963618673073,1.83600298960394,-500,0,0,0,0,0,0,0,498.524519652112,10.7595059648279,-27.7294235885071,0,0,0
7,-1016.74542258734,27.956134602421,-76.2415330591094,5.96090634949408,-0.66848654856234,1.77310209978237,-1016.58800944023,27.9034221760874,-76.232538395919,5.95899960455204,-0.682217858529927,1.75739877021156,-500,0,0,0,0,0,0,0,437.276058425251,12.4149415008179,-23.2748002293182,0,0,0
8,-1010.5646417902,27.2938346865741,-74.4888838547654,6.4006359695775,-0.656113283062358,1.73194803687483,-1010.5571871906,27.2705441240535,-74.4865288375173,6.39299346033539,-0.657842500337783,1.74802760771265,-500,0,0,0,0,0,0,0,381.815028347665,11.2431617856712,-25.8297030962307,0,0,0
9,-1003.971932054,26.6433248026679,-72.7791242394963,6.78476254430853,-0.644906484675035,1.68735436953682,-1004.02029048458,26.5447380120867,-72.5867380645119,6.80021778565202,-0.654855668349815,1.68837739149057,-500,0,0,0,0,0,0,0,328.018802403966,12.3960908108081,-23.6642630200334,0,0,0
10,-997.022042984048,26.0046007469691,-71.113217613974,7.11499571953967,-0.632541626666931,1.64427253718398,-996.985919421448,25.8660351166844,-71.1311431600807,7.11251873370154,-0.626804534480955,1.63775731185366,-500,0,0,0,0,0,0,0,282.719965472742,10.9483832147267,-21.5134448652046,0,0,0
11,-989.764614931694,25.3775198547775,-69.4895911370346,7.39984162622221,-0.621620157637186,1.60281974061188,-989.64117498707,25.5339847529311,-69.4815783084743,7.38809627960169,-0.622745379154153,1.60955787490413,-500,0,0,0,0,0,0,0,240.472722013972,11.206568409553,-21.9926308734641,0,0,0
12,-982.243522521378,24.761491544114,-67.9078489898455,7.64232412871508,-0.610436463683006,1.56052783426575,-982.345872895461,24.8332856678435,-67.8007048111747,7.63325628359386,-0.60878912171978,1.55152929128389,-500,0,0,0,0,0,0,0,201.366117431535,11.212340836291,-19.5515195060395,0,0,0
13,-974.499538121336,24.1566516763411,-66.3672978622272,7.84562700525777,-0.59924327187691,1.52045986023926,-974.551794009367,24.2998105364291,-66.4192825070832,7.84143669706988,-0.587614004576936,1.52143403855941,-500,0,0,0,0,0,0,0,164.959918311746,10.1617793848354,-19.3048388417751,0,0,0
14,-966.57050295277,23.5624814586541,-64.8667439284288,8.01242587517749,-0.589097163507659,1.48055408928601,-966.592585542798,23.5576429654796,-65.0726296610032,8.00269615631723,-0.579025357388853,1.46718789817562,-500,0,0,0,0,0,0,0,132.915555453873,10.7872498079261,-16.5735304955555,0,0,0
15,-958.4907179179,22.9787716091059,-63.4047376802942,8.14712838002974,-0.578322535607725,1.44338264088379,-958.451359745367,22.892389747061,-63.383699927486,8.15011416937082,-0.582308144773111,1.43770611414319,-500,0,0,0,0,0,0,0,101.891302553651,12.4460349831892,-17.0032115593469,0,0,0
16,-950.291791377924,22.4066672635205,-61.9800617966481,8.25070879124069,-0.565886155578601,1.40591096039084,-950.27244735623,22.4177336127733,-62.1662626509186,8.2549100395745,-0.567686818064898,1.40090536480438,-500,0,0,0,0,0,0,0,75.0538907550097,11.9332145809431,-15.7580111786014,0,0,0
17,-942.002736426031,21.8467441671565,-60.5921494641921,8.32738607049018,-0.553960037237134,1.36987074916377,-942.100903295044,21.9547370275456,-60.5794325880893,8.32232743089931,-0.553028533356949,1.37214932452952,-500,0,0,0,0,0,0,0,51.9690635001558,11.3933792806037,-16.0560672767733,0,0,0
18,-933.648592486011,21.2984783752721,-59.2403183786486,8.38088676979568,-0.542571546623221,1.3337615704519,-933.723650872803,21.2997958269726,-59.4252734929665,8.38406523920526,-0.542990941127651,1.34004506992949,-500,0,0,0,0,0,0,0,29.0407778250794,11.6995024588199,-15.1539600070161,0,0,0
