sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-945.455136470779,43.2480300215896,4.99638015031815,-0.32929520160341,0.672106765404195,1.29907246586756,-945.595423741692,43.1435153405454,4.80044069334345,-0.332448122425533,0.672820195295346,1.28491694068868,-500,0,0,0,0,0,0,0,924.435659725937,-153.569050210625,-138.092575455555,0,0,0
1,-945.321430387749,43.8433932164353,6.22619339763737,0.596628796426477,0.518619624288538,1.16003035887197,-945.258240200667,43.7530809271564,6.24563648923313,0.604402308444089,0.514191110256496,1.16927381767046,-500,0,0,0,0,0,0,0,830.076249556925,-138.925272879962,-129.418654745512,0,0,0
2,-944.309206998073,44.2925869957983,7.31984404298716,1.42774326133101,0.379767934441517,1.02680080710466,-944.347264500495,44.2488748192119,7.45798477431644,1.4240486865278,0.389917802574374,1.02392980788496,-500,0,0,0,0,0,0,0,746.289660348211,-127.489529895861,-117.308950337129,0,0,0
3,-942.50796651095,44.6086432461822,8.28505783052169,2.17466894539843,0.25234456631144,0.903204194278827,-942.586777023029,44.5047526509652,8.33888288803488,2.19423571389156,0.25353801836299,0.895584716255438,-500,0,0,0,0,0,0,0,665.749982656901,-114.363307138229,-106.236237401614,0,0,0
4,-940.000251747299,44.8038356747929,9.131131644808,2.84069733491189,0.138040290885436,0.788566557499466,-939.995499141365,44.7505895158299,9.08858023713614,2.85825130541055,0.146503235816656,0.793831340862858,-500,0,0,0,0,0,0,0,594.165867741675,-104.151502613325,-97.5602945605581,0,0,0
5,-936.862465946882,44.8898265653487,9.86598273616055,3.43481530956124,0.0339414901946267,0.680799366668624,-937.054685948049,44.9228328457136,10.0009726732783,3.42790339510294,0.026670846800902,0.680763910449217,-500,0,0,0,0,0,0,0,531.319032385803,-92.5127503715175,-88.0783363914783,0,0,0
6,-933.162130131046,44.8775352467575,10.497016596901,3.96580221605571,-0.0585241273662338,0.580967761806822,-933.178916217661,44.8159860478582,10.5986102126772,3.97016480971899,-0.0582891991854255,0.599359323638579,-500,0,0,0,0,0,0,0,469.341351463423,-83.8030521771739,-81.1331527892122,0,0,0
7,-928.96193063653,44.7771304213222,11.0310394369002,4.43454619939352,-0.142285523469573,0.486812484413446,-928.804517489417,44.7244179949886,11.0400341000906,4.43263945445148,-0.15601683343716,0.471109154842635,-500,0,0,0,0,0,0,0,414.345089533686,-73.8471526462613,-69.1909836844447,0,0,0
8,-924.320582010028,44.597939701169,11.4763343986171,4.84810692194134,-0.216095916729893,0.403543178951353,-924.313127410431,44.5746491386484,11.4786894158652,4.84046441269924,-0.217825134005318,0.419622749789175,-500,0,0,0,0,0,0,0,364.579813550938,-67.366784876765,-64.9196538106479,0,0,0
9,-919.290665137867,44.3481765770699,11.840049783083,5.21168486918761,-0.283430331462398,0.323681569727523,-919.339023568454,44.2495897864887,12.0324359580674,5.2271401105311,-0.293379515137179,0.324704591681273,-500,0,0,0,0,0,0,0,315.964036083799,-59.1612280592595,-56.5353310842622,0,0,0
10,-913.921555286059,44.0351796592498,12.1277559054495,5.52649747430899,-0.342563504111,0.251552208487714,-913.885431723459,43.8966140289652,12.1098303593428,5.52402048847086,-0.336826411925025,0.245036983157391,-500,0,0,0,0,0,0,0,275.368814599832,-54.1105868654279,-48.7233590344247,0,0,0
11,-908.257992385268,43.6655730853515,12.3469584768194,5.80059527274319,-0.396649643626154,0.186697471817961,-908.134552440645,43.8220379835052,12.3549713053797,5.78884992612267,-0.397774865143121,0.19343560611021,-500,0,0,0,0,0,0,0,237.384112269022,-47.8665894526982,-44.0535032217803,0,0,0
12,-902.339390015112,43.2450006910824,12.5034352201673,6.03657899943243,-0.44449514493282,0.126122089834721,-902.441740389195,43.3167948148119,12.6105793988381,6.02751115431121,-0.442847802969594,0.117123546852859,-500,0,0,0,0,0,0,0,202.13236534727,-42.3488093326644,-36.9335134829622,0,0,0
13,-896.202466946438,42.7793401179204,12.6027561820872,6.23724069161922,-0.486826001410257,0.072405871672272,-896.254722834469,42.9224989780084,12.5507715372312,6.23305038343133,-0.475196734110283,0.0733800499924298,-500,0,0,0,0,0,0,0,169.204407325804,-38.3253245449885,-32.4395480737054,0,0,0
14,-889.881387935294,42.2733589732479,12.6505288606154,6.40489346775303,-0.525136287949011,0.0230441785693526,-889.903470525322,42.2685204800734,12.444643128041,6.39516374889277,-0.515064481830204,0.0096779874589653,-500,0,0,0,0,0,0,0,140.290566161367,-33.0305927771263,-25.8570850019785,0,0,0
