sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-1015.88752808722,-89.6008988594709,-4.66466202028096,0.0106992021423179,-0.1762786217937,0.581358715608639,-1016.02781535813,-89.7054135405151,-4.86060147725566,0.00754628132019524,-0.175565191902549,0.567203190429763,-500,0,0,0,0,0,0,0,1031.30100258424,196.967346271285,-46.999116088465,0,0,0
1,-1015.36119908409,-89.6787059728312,-4.1074802746097,1.0419314617517,0.0206643950732413,0.532421054618743,-1015.29800889701,-89.7690182621101,-4.08803718301394,1.04970497376931,0.0162358810411991,0.541664513417227,-500,0,0,0,0,0,0,0,925.625520417087,177.9144484201,-45.9903769756948,0,0,0
2,-1013.85655775818,-89.5690952969197,-3.60035531632274,1.96732324216573,0.198556956756038,0.481304985858483,-1013.89461526061,-89.612807473506,-3.46221458499346,1.96362866736252,0.208706824888896,0.478433986638778,-500,0,0,0,0,0,0,0,831.42636378496,158.354932458122,-40.9189694938908,0,0,0
3,-1011.47370020108,-89.2913707010244,-3.14321525004365,2.79836579699566,0.356892235020134,0.432504618897787,-1011.55251071316,-89.3952612962413,-3.08939019253046,2.8179325654888,0.358085687071685,0.424885140874398,-500,0,0,0,0,0,0,0,741.311764877436,142.981953885314,-36.3097337023789,0,0,0
4,-1008.30492558696,-88.8629962498798,-2.73377171554706,3.53915913794254,0.499856667242313,0.38596295304955,-1008.30017298102,-88.9162424088428,-2.77632312321892,3.5567131084412,0.508319612173532,0.391227736412942,-500,0,0,0,0,0,0,0,660.929035117923,127.000523600332,-33.5701273948564,0,0,0
5,-1004.43561437685,-88.2996471396028,-2.37052500476021,4.19943985443332,0.626841553279786,0.340156503723759,-1004.62783437802,-88.2666408592378,-2.23553506764246,4.19252793997503,0.619570909886061,0.340121047504351,-500,0,0,0,0,0,0,0,590.002874758527,114.576190729869,-29.5410346151502,0,0,0
6,-999.941541971358,-87.6155244678685,-2.05194595364916,4.78868324097129,0.741403790190677,0.296667805737311,-999.958328057973,-87.6770736667677,-1.95035233787299,4.79304583463457,0.741638718371485,0.315059367569068,-500,0,0,0,0,0,0,0,520.612072652489,101.190275496387,-27.6052320811609,0,0,0
7,-994.892978694735,-86.8235317064571,-1.77660899389454,5.30842225434349,0.842581732653633,0.253711627222756,-994.735565547622,-86.8762441327907,-1.76761433070417,5.30651550940145,0.828850422686045,0.238008297651945,-500,0,0,0,0,0,0,0,458.819580155099,90.8674459969768,-20.2656011037862,0,0,0
8,-989.355601536737,-85.9355216585888,-1.54115761939966,5.7663148117211,0.933438363164138,0.21693161325037,-989.34814693714,-85.9588122211095,-1.53880260215158,5.75867230247899,0.931709145888713,0.233011184088192,-500,0,0,0,0,0,0,0,402.82906362638,78.7467098533476,-20.223513204516,0,0,0
9,-983.388377842259,-84.962714704441,-1.3429543660318,6.16811509256208,1.01217554521875,0.179247113634003,-983.436736272846,-85.0613014950222,-1.1505681910474,6.18357033390556,1.00222636154397,0.180270135587753,-500,0,0,0,0,0,0,0,348.516439155136,69.899966835647,-15.7258771766805,0,0,0
