sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-1037.17052886655,-58.5703401497487,30.2314339801669,-0.635375489826392,-0.124654629500843,1.72472073136994,-1037.31081613746,-58.6748548307929,30.0354945231922,-0.638528410648515,-0.123941199609693,1.71056520619106,-500,0,0,0,0,0,0,0,1138.47447333978,129.743829622555,-231.127509665491,0,0,0
1,-1037.23552705776,-58.6301331182119,31.8405964557929,0.505247941402326,0.00506869257489183,1.49295927695987,-1037.17233687067,-58.7204454074908,31.8600395473886,0.513021453419938,0.00064017854284964,1.50220273575835,-500,0,0,0,0,0,0,0,1023.04252839935,117.376872960697,-213.940352670612,0,0,0
2,-1036.21799192058,-58.5663852302733,33.2247959805224,1.52969958737847,0.122427083301333,1.27486040467462,-1036.25604942301,-58.6100974068596,33.3629367118516,1.52600501257526,0.132576951434191,1.27198940545492,-500,0,0,0,0,0,0,0,919.911597588487,103.9624996703,-193.924813969195,0,0,0
3,-1034.22790443659,-58.3919852133694,34.399349485154,2.45036285379265,0.226372950491893,1.0737258224333,-1034.30671494867,-58.4958758085863,34.4531745426671,2.46992962228578,0.227566402543443,1.06610634440991,-500,0,0,0,0,0,0,0,821.620467668766,94.2351113628284,-175.516983526326,0,0,0
4,-1031.36659449064,-58.1185021448328,35.3806401042896,3.27215400697767,0.320593186542813,0.888390449343194,-1031.36184188471,-58.1717483037958,35.3380886966178,3.28970797747633,0.329056131474032,0.893655232706586,-500,0,0,0,0,0,0,0,733.75288602178,83.4378834601883,-160.041700663894,0,0,0
5,-1027.72769171903,-57.7561966730233,36.1831935012562,4.00555649737101,0.404017757047956,0.716301279483075,-1027.9199117202,-57.7231903926583,36.3181834383739,3.99864458291271,0.396747113654231,0.716265823263667,-500,0,0,0,0,0,0,0,655.975365149124,75.7716694198935,-144.262949203115,0,0,0
6,-1023.39450563645,-57.3142990372803,36.8205719091112,4.66072892268273,0.479777514429186,0.558084635594183,-1023.41129172307,-57.3758482361795,36.9221655248874,4.665091516346,0.480012442609995,0.57647619742594,-500,0,0,0,0,0,0,0,580.313431811533,66.7504522113595,-131.491950792369,0,0,0
7,-1018.44418646229,-56.8011515825022,37.3053118960542,5.23982941335167,0.546517395141883,0.411067390272204,-1018.28677331518,-56.8538640088357,37.3143065592445,5.23792266840963,0.532786085174296,0.395364060701393,-500,0,0,0,0,0,0,0,512.781279789394,60.4291195002419,-114.165019188628,0,0,0
8,-1012.94869253651,-56.2244242895373,37.6510248866133,5.75108783907005,0.606937190864213,0.280068949221105,-1012.94123793692,-56.2477148520579,37.6533799038613,5.74344532982795,0.605207973588788,0.296148520058927,-500,0,0,0,0,0,0,0,451.537942891039,51.974632345237,-104.921611813615,0,0,0
9,-1006.97272497231,-55.5915039066071,37.8698086520025,6.20078162444507,0.658903575056867,0.157243708531886,-1007.0210834029,-55.6900906971884,38.0621948269869,6.21623686578855,0.648954391382087,0.158266730485637,-500,0,0,0,0,0,0,0,392.418480226944,46.484742256168,-91.9510627025375,0,0,0
