sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-968.848138253374,-24.9486662232569,-1.68275426980108,0.250422272967159,-0.75084485322315,1.82431929227677,-968.988425524287,-25.0531809043011,-1.87869372677578,0.247269352145036,-0.750131423331999,1.8101637670979,-500,0,0,0,0,0,0,0,913.24991583407,125.119504141802,-177.258989256238,0,0,0
1,-968.139754467394,-25.6369963596372,0.0520679308160408,1.16624420713437,-0.625815419535135,1.64480746208843,-968.076564280312,-25.7273086489161,0.0715110224118022,1.17401771915199,-0.630243933567177,1.65405092088691,-500,0,0,0,0,0,0,0,818.751356645426,114.47901065455,-165.548114133515,0,0,0
2,-966.563088772654,-26.2056126612588,1.6117946972619,1.98699167151459,-0.511417183708433,1.47418209613513,-966.601146275077,-26.2493248378452,1.74993542859118,1.98329709671138,-0.501267315575576,1.47131109691542,-500,0,0,0,0,0,0,0,734.872582879015,102.625381233248,-150.630980548725,0,0,0
3,-964.207876520066,-26.6657534079419,3.00711128114002,2.72334487884698,-0.408864309671352,1.31603474221624,-964.286687032145,-26.7696440031588,3.06093633865321,2.74291164734012,-0.407670857619801,1.30841526419285,-500,0,0,0,0,0,0,0,654.282209330279,94.3063737682977,-136.963399096591,0,0,0
4,-961.156839118949,-27.0274968137875,4.25005357094108,3.37864897105962,-0.314622502048708,1.1694792697251,-961.152086513016,-27.0807429727505,4.20750216326922,3.39620294155828,-0.306159557117489,1.17474405308849,-500,0,0,0,0,0,0,0,582.683878870204,84.7774416572499,-125.889409635387,0,0,0
5,-957.486508237437,-27.2997593525207,5.35107341895405,3.96193750102944,-0.229902575455052,1.03223051696502,-957.678728238603,-27.2667530721557,5.4860633560718,3.95502558657115,-0.237173218848776,1.03219506074561,-500,0,0,0,0,0,0,0,519.854897820092,78.2508280291891,-114.191632786705,0,0,0
6,-953.264488961376,-27.4905621741142,6.31992146277497,4.48203187811533,-0.151703067738009,0.905171340315315,-953.28127504799,-27.5521113730134,6.42151507855115,4.48639447177861,-0.1514681395572,0.923562902147072,-500,0,0,0,0,0,0,0,457.92310291812,70.2510367017469,-105.199320371809,0,0,0
7,-948.553512525067,-27.6071623351952,7.16557348877517,4.93985652625988,-0.0814972543983897,0.785873641981897,-948.396099377955,-27.6598747615288,7.17456815196554,4.93794978131784,-0.0952285643659769,0.770170312411086,-500,0,0,0,0,0,0,0,402.997220624125,64.8426059596554,-91.3661675450396,0,0,0
8,-943.412303887979,-27.6562581839308,7.89831954487882,5.34250380541951,-0.016694442996272,0.679390559132629,-943.404849288382,-27.6795487464514,7.90067456212689,5.3348612961774,-0.0184236602716971,0.695470129970451,-500,0,0,0,0,0,0,0,353.323568959024,57.2014635200725,-85.3483621212989,0,0,0
9,-937.893424123001,-27.6443693495804,8.52716411968389,5.69520196238255,0.0404721117623896,0.578098886194884,-937.941782553588,-27.7429561401616,8.71955029466829,5.71065720372603,0.0305229280876093,0.579121908148635,-500,0,0,0,0,0,0,0,304.817844734574,52.4336194715624,-75.3512914042001,0,0,0
