sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-969.121861909247,-68.9062951111897,99.6673049097881,0.335825860636458,0.0902477968064686,1.17587024294832,-969.26214918016,-69.0108097922339,99.4713654528134,0.332672939814335,0.0909612266976189,1.16171471776944,-500,0,0,0,0,0,0,0,905.257004378886,128.925496914706,-315.114202682571,0,0,0
1,-968.332899562806,-68.7515808416789,100.684723823234,1.24191971084443,0.219180742215094,0.858454979310786,-968.269709375724,-68.8418931309579,100.70416691483,1.24969322286204,0.214752228183052,0.86769843810927,-500,0,0,0,0,0,0,0,811.570096465244,116.208563443611,-288.178177640587,0,0,0
2,-966.685192733539,-68.4742925077795,101.396770797248,2.05332903183427,0.335395925587177,0.565179735364849,-966.723250235961,-68.5180046843658,101.534911528577,2.04963445703106,0.345545793720035,0.562308736145144,-500,0,0,0,0,0,0,0,728.483054768816,102.481429996728,-259.300696671669,0,0,0
3,-964.268064478284,-68.0876528992675,101.828750865061,2.78077802711684,0.437883291421118,0.298368490317115,-964.346874990364,-68.1915434944844,101.882575922574,2.80034479560997,0.439076743472669,0.290749012293725,-500,0,0,0,0,0,0,0,648.65927041973,92.4754126417019,-232.84005307452,0,0,0
4,-961.163786146411,-67.6035292687276,102.006100853562,3.42764343464318,0.530363969628738,0.0559650108418637,-961.159033540477,-67.6567754276905,101.963549445891,3.44519740514183,0.538826914559957,0.061229794205256,-500,0,0,0,0,0,0,0,577.798326566771,81.4308593993854,-210.050078312307,0,0,0
5,-957.448412562734,-67.0324475376595,101.951548582799,4.00298082896162,0.611799492474181,-0.165395703921341,-957.640632563901,-66.9994412572945,102.086538519917,3.99606891450332,0.604528849080457,-0.165431160140748,-500,0,0,0,0,0,0,0,515.67437367747,73.5459976065434,-187.629961025759,0,0,0
6,-953.189054517442,-66.3838729661929,101.686082553755,4.51562454958696,0.685349650449351,-0.365827164443946,-953.205840604057,-66.4454221650921,101.787676169531,4.51998714325023,0.68558457863016,-0.347435602612189,-500,0,0,0,0,0,0,0,454.412966883091,64.3323864671683,-168.831792077843,0,0,0
7,-948.447939417006,-65.666355307201,101.228958682409,4.96650519837094,0.749685667537656,-0.548676552232782,-948.290526269893,-65.7190677335346,101.2379533456,4.9645984534289,0.735954357570069,-0.564379881803593,-500,0,0,0,0,0,0,0,400.121207196896,57.8426997100622,-146.03791851084,0,0,0
8,-943.28328551795,-64.8877466780911,100.599863792667,5.36271474783831,0.807531590751643,-0.709738370067774,-943.275830918353,-64.9110372406117,100.602218809915,5.35507223859621,0.805802373476218,-0.693658799229952,-500,0,0,0,0,0,0,0,351.044437977086,49.2418371336017,-131.838557696835,0,0,0
9,-937.747149853446,-64.0555927736194,99.8163845685929,5.70947654315715,0.856776218271536,-0.857417330082934,-937.795508284033,-64.1541795642006,100.008770743577,5.72493178450063,0.846827034596756,-0.856394308129183,-500,0,0,0,0,0,0,0,303.097838118003,43.6256556687256,-114.378110674236,0,0,0
10,-931.888364630474,-63.1770025256891,98.8936391387922,6.00802361015669,0.900404277651224,-0.988243578493285,-931.852241067874,-63.3155681559738,98.8757135926856,6.00554662431856,0.9061413698372,-0.994758803823608,-500,0,0,0,0,0,0,0,263.149819703893,36.0169993282275,-98.2755468030104,0,0,0
11,-925.751114638681,-62.25858869974,97.8478595819934,6.26641509322186,0.936423374332353,-1.10346292891363,-925.627674694057,-62.1021238015863,97.8558724105537,6.25466974660134,0.935298152815385,-1.09672479462138,-500,0,0,0,0,0,0,0,225.788374727981,30.6744323216341,-86.0392653589689,0,0,0
12,-919.374252336977,-61.3068272181791,96.6927925004532,6.48725511231547,0.967099588779149,-1.20679743983605,-919.47660271106,-61.2350330944496,96.7999366791241,6.47818726719425,0.968746930742375,-1.21579598281792,-500,0,0,0,0,0,0,0,191.134478702694,25.5953731146616,-72.0202750764565,0,0,0
13,-912.793934413695,-60.326929184402,95.4412784691255,6.67333427552563,0.992696478768869,-1.29633721031449,-912.846190301726,-60.183770324314,95.3892938242695,6.66914396733774,1.00432574606884,-1.29536303199433,-500,0,0,0,0,0,0,0,158.777983869678,19.9349660417438,-61.2422844491061,0,0,0
14,-906.04376697148,-59.3242645997418,94.1055518951192,6.82696030190868,1.01263269052154,-1.37520420510061,-906.065849561508,-59.3291030929163,93.8996661625448,6.81723058304842,1.02270449664035,-1.388570396211,-500,0,0,0,0,0,0,0,130.408640818174,16.3877565217978,-48.9422927039899,0,0,0
15,-899.154171960773,-58.3034375124838,92.6970854626877,6.95219644793178,1.02902148398328,-1.44180089496684,-899.11481378824,-58.3898193745288,92.7181232154959,6.95518223727286,1.02503587481789,-1.44747742170745,-500,0,0,0,0,0,0,0,102.711403849193,14.2760512672684,-40.6885042602473,0,0,0
16,-892.153211797589,-57.2672776053915,91.226184564205,7.04969540132921,1.04329833019115,-1.50005747003171,-892.133867775895,-57.2562112561386,91.0399837099345,7.05389664966302,1.04149766770485,-1.50506306561816,-500,0,0,0,0,0,0,0,78.8780705854874,10.3626557417922,-31.5736608580526,0,0,0
17,-885.066664354367,-56.2187976437368,89.7016449022594,7.12337629964156,1.05366159309647,-1.5490649692368,-885.16483122338,-56.1108047833477,89.7143617783622,7.11831766005069,1.05459309697666,-1.54678639387105,-500,0,0,0,0,0,0,0,58.4978964416904,6.76229986902979,-24.7500841696196,0,0,0
18,-877.916623633594,-55.1617546823365,88.1315884777338,7.17668595779534,1.06042432969021,-1.59107948585669,-877.991682020386,-55.160437230636,87.9466333634159,7.17986442720492,1.06000493518578,-1.5847959863791,-500,0,0,0,0,0,0,0,37.9969213202799,4.32038094269411,-17.4136680889216,0,0,0
