sys.exec.out.time {s},chaser.lvlh_rel_state.rel_state.trans.position[0] {m},chaser.lvlh_rel_state.rel_state.trans.position[1] {m},chaser.lvlh_rel_state.rel_state.trans.position[2] {m},chaser.lvlh_rel_state.rel_state.trans.velocity[0] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[1] {m/s},chaser.lvlh_rel_state.rel_state.trans.velocity[2] {m/s},gnc.meas_rel_pos[0] {m},gnc.meas_rel_pos[1] {m},gnc.meas_rel_pos[2] {m},gnc.meas_rel_vel[0] {m/s},gnc.meas_rel_vel[1] {m/s},gnc.meas_rel_vel[2] {m/s},gnc.setpoint_pos[0] {m},gnc.setpoint_pos[1] {m},gnc.setpoint_pos[2] {m},gnc.setpoint_vel[0] {m/s},gnc.setpoint_vel[1] {m/s},gnc.setpoint_vel[2] {m/s},gnc.guidance.state_ {1},gnc.guidance.current_leg_ {--},gnc.cmd_force[0] {N},gnc.cmd_force[1] {N},gnc.cmd_force[2] {N},gnc.control.saturated_[0] {--},gnc.control.saturated_[1] {--},gnc.control.saturated_[2] {--}
0,-1000.35502919005,25.3773903027179,41.365995420143,0.068956199315886,0.015209313654146,1.83792106929019,-1000.49531646096,25.2728756216737,41.1700559631683,0.0658032784937633,0.0159227435452963,1.82376554411132,-500,0,0,0,0,0,0,0,994.410305072541,-52.1380255978771,-264.716666337468,0,0,0
1,-999.787598387814,25.3665320857086,43.0708695563469,1.06575489593477,-0.0369257476713059,1.57126370757151,-999.724408200732,25.2762197964297,43.0903126479427,1.07352840795238,-0.0413542617033481,1.58050716636999,-500,0,0,0,0,0,0,0,892.095975606226,-46.4170134225246,-244.231341932885,0,0,0
2,-998.274954026399,25.3063991736019,44.5177621327403,1.95939376982006,-0.0833400765413108,1.32201614328329,-998.313011528822,25.2626869970156,44.6559028640696,1.95569919501685,-0.0731902084084532,1.31914514406358,-500,0,0,0,0,0,0,0,801.056103555958,-43.2063531531858,-221.226320134498,0,0,0
3,-995.914571021542,25.2014571293803,45.7255552215565,2.76124423573371,-0.126544011921102,1.09311651310489,-995.993381533621,25.0975665341634,45.7793802790697,2.78081100422685,-0.125350559869552,1.0854970350815,-500,0,0,0,0,0,0,0,713.905662644557,-37.6600770813717,-200.10846406629,0,0,0
4,-992.796247997172,25.0560841618263,46.7138508575975,3.47528496007866,-0.164201923215992,0.883070779560292,-992.791495391238,25.0028380028633,46.6712994499256,3.49283893057731,-0.155738978284772,0.888335562923684,-500,0,0,0,0,0,0,0,636.299097724745,-34.4317781772493,-182.17615519222,0,0,0
5,-989.00298630969,24.8746673218686,47.5000803293405,4.1111310483276,-0.198631756743515,0.689028302003746,-989.195206310856,24.9076736022336,47.6350702664582,4.1042191338693,-0.20590240013724,0.688992845784338,-500,0,0,0,0,0,0,0,567.968499234782,-29.2251071907431,-164.16942511135,0,0,0
6,-984.608303484924,24.6614238823548,48.1004281062989,4.67813687654224,-0.227855122288403,0.511346227653157,-984.625089571539,24.5998746834555,48.2020217220751,4.68249947020551,-0.227620194107594,0.529737789484914,-500,0,0,0,0,0,0,0,501.000232122527,-26.4377299561517,-149.377822392642,0,0,0
7,-979.680332115614,24.4203506717772,48.5297966495027,5.17771608643265,-0.254291298855754,0.347107883521112,-979.522918968501,24.3676382454436,48.5387913126931,5.17580934149061,-0.268022608823341,0.331404553950301,-500,0,0,0,0,0,0,0,441.464903787941,-21.9330156085532,-130.218038020416,0,0,0
8,-974.282729793395,24.1550935468408,48.8039314419183,5.61740929258242,-0.276222950945372,0.200912526417566,-974.275275193799,24.1318029843202,48.8062864591664,5.60976678334031,-0.277952168220797,0.216992097255388,-500,0,0,0,0,0,0,0,387.573872053566,-20.4683891465606,-119.311782643872,0,0,0
9,-968.472560374784,23.8686370091612,48.9368547041181,6.00285620268606,-0.296690124336241,0.0647154340776872,-968.520918805371,23.77005021858,49.1292408791025,6.01831144402955,-0.306639308011021,0.0657384560314373,-500,0,0,0,0,0,0,0,335.210693207787,-16.8761696360579,-104.832327361349,0,0,0
